Timestamp,IP,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Predicted_Label,Prob_BENIGN,Prob_Bot,Prob_Brute Force,Prob_DoS Attack,Prob_PortScan
2024-12-20_12:19:49,TCP-192.168.12.140:57826-192.168.12.146:80,80.0,135672.0,3.0,1.0,353.0,0.0,353.0,0.0,117.666666667,166.405795839,0.0,0.0,0.0,0.0,2601.863317413,29.482870452,45224.0,33134.08717117,78702.0,91.0,135672.0,67836.0,67745.0,135581.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,22.112152839,7.370717613,0.0,353.0,88.25,152.853483768,23364.1875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,88.25,117.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.2553119,1.350422e-08,2.1835845e-08,5.440903e-08,0.74468803
2024-12-20_12:19:49,TCP-192.168.12.140:57828-192.168.12.146:80,80.0,136535.0,3.0,1.0,350.0,0.0,350.0,0.0,116.666666667,164.991582277,0.0,0.0,0.0,0.0,2563.445270443,29.296517376,45511.666666667,32739.225376026,78685.0,953.0,136535.0,68267.5,67314.5,135582.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,21.972388032,7.324129344,0.0,350.0,87.5,151.554445662,22968.75,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,87.5,116.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.25321952,1.3388732e-08,2.1483213e-08,5.285679e-08,0.7467804
2024-12-20_12:19:49,TCP-192.168.12.140:57832-192.168.12.146:80,80.0,135646.0,3.0,1.0,310.0,0.0,310.0,0.0,103.333333333,146.135401445,0.0,0.0,0.0,0.0,2285.360423455,29.488521593,45215.333333333,33161.285885134,78694.0,35.0,135646.0,67823.0,67788.0,135611.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,22.116391195,7.372130398,0.0,310.0,77.5,134.233937587,18018.75,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,77.5,103.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.22917126,1.0769013e-08,1.574618e-08,3.2913075e-08,0.7708286
2024-12-20_12:19:49,TCP-192.168.12.140:57840-192.168.12.146:80,80.0,136533.0,3.0,1.0,343.0,0.0,343.0,0.0,114.333333333,161.691750631,0.0,0.0,0.0,0.0,2512.213164583,29.296946526,45511.0,32755.454670431,78677.0,921.0,136533.0,68266.5,67345.5,135612.0,921.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,21.972709894,7.324236631,0.0,343.0,85.75,148.523356749,22059.1875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,85.75,114.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.24879697,1.2968854e-08,2.0513182e-08,4.88368e-08,0.7512029
2024-12-20_12:19:49,TCP-192.168.12.140:57846-192.168.12.146:80,80.0,135645.0,3.0,1.0,371.0,0.0,371.0,0.0,123.666666667,174.891077213,0.0,0.0,0.0,0.0,2735.080541118,29.488738988,45215.0,33154.007731595,78656.0,33.0,135645.0,67822.5,67789.5,135612.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,22.116554241,7.372184747,0.0,371.0,92.75,160.647712402,25807.6875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,92.75,123.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.26744866,1.4498743e-08,2.4467763e-08,6.6284095e-08,0.73255116
2024-12-20_12:19:49,TCP-192.168.12.140:57860-192.168.12.146:80,80.0,135414.0,3.0,1.0,318.0,0.0,318.0,0.0,106.0,149.906637612,0.0,0.0,0.0,0.0,2348.353936816,29.53904323,45138.0,33107.532717898,78638.0,60.0,135414.0,67707.0,67647.0,135354.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,22.154282423,7.384760808,0.0,318.0,79.5,137.698039202,18960.75,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,79.5,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.23368874,1.1258747e-08,1.6776731e-08,3.6117434e-08,0.76631117
2024-12-20_12:19:49,TCP-192.168.12.140:57866-192.168.12.146:80,80.0,135414.0,3.0,1.0,333.0,0.0,333.0,0.0,111.0,156.977705423,0.0,0.0,0.0,0.0,2459.12534893,29.53904323,45138.0,33103.913192652,78619.0,59.0,135414.0,67707.0,67648.0,135355.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,22.154282423,7.384760808,0.0,333.0,83.25,144.19322973,20791.6875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,83.25,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.24256252,1.22199815e-08,1.8901677e-08,4.306014e-08,0.7574374
2024-12-20_12:19:49,TCP-192.168.12.140:57868-192.168.12.146:80,80.0,135413.0,3.0,1.0,359.0,0.0,359.0,0.0,119.666666667,169.234222964,0.0,0.0,0.0,0.0,2651.148708027,29.539261371,45137.666666667,33099.612992031,78600.0,59.0,135413.0,67706.5,67647.5,135354.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,22.154446028,7.384815343,0.0,359.0,89.75,155.451559979,24165.1875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,89.75,119.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.2592296,1.3842998e-08,2.2688392e-08,5.8154168e-08,0.7407703
2024-12-20_12:19:49,TCP-192.168.12.140:57874-192.168.12.146:80,80.0,135389.0,3.0,1.0,332.0,0.0,332.0,0.0,110.666666667,156.506300903,0.0,0.0,0.0,0.0,2452.193309648,29.544497707,45129.666666667,33106.113537465,78580.0,35.0,135389.0,67694.5,67659.5,135354.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,22.15837328,7.386124427,0.0,332.0,83.0,143.760217028,20667.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,83.0,110.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.24192846,1.21486075e-08,1.8745597e-08,4.252924e-08,0.7580715
2024-12-20_12:19:49,TCP-192.168.12.140:57886-192.168.12.146:80,80.0,136273.0,3.0,1.0,377.0,0.0,377.0,0.0,125.666666667,177.719504338,0.0,0.0,0.0,0.0,2766.505470636,29.35284319,45424.333333333,32726.040042891,78593.0,887.0,136273.0,68136.5,67249.5,135386.0,887.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,22.014632392,7.338210797,0.0,377.0,94.25,163.245788613,26649.1875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,94.25,125.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.27224365,1.4854522e-08,2.5469587e-08,7.1051296e-08,0.7277562
2024-12-20_12:19:49,TCP-192.168.12.140:57888-192.168.12.146:80,80.0,136400.0,3.0,1.0,314.0,0.0,314.0,0.0,104.666666667,148.021019528,0.0,0.0,0.0,0.0,2302.052785924,29.325513196,45466.666666667,33424.365566987,79533.0,54.0,136400.0,68200.0,68146.0,136346.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,21.994134897,7.331378299,0.0,314.0,78.5,135.965988394,18486.75,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,78.5,104.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.23131938,1.1034849e-08,1.6271072e-08,3.454554e-08,0.76868063
2024-12-20_12:19:49,TCP-192.168.12.140:57902-192.168.12.146:80,80.0,136451.0,3.0,1.0,348.0,0.0,348.0,0.0,116.0,164.048773235,0.0,0.0,0.0,0.0,2550.366065474,29.314552477,45483.666666667,41939.977049217,101222.0,54.0,136451.0,68225.5,68171.5,136397.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,21.985914358,7.328638119,0.0,348.0,87.0,150.688420258,22707.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,87.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.25162846,1.337247e-08,2.1337419e-08,5.2125618e-08,0.7483714
2024-12-20_12:19:49,TCP-192.168.12.140:57918-192.168.12.146:80,80.0,136451.0,3.0,1.0,347.0,0.0,347.0,0.0,115.666666667,163.577368714,0.0,0.0,0.0,0.0,2543.037427355,29.314552477,45483.666666667,41962.032444686,101264.0,54.0,136451.0,68225.5,68171.5,136397.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,21.985914358,7.328638119,0.0,347.0,86.75,150.255407557,22576.6875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,86.75,115.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.25099576,1.3313657e-08,2.119901e-08,5.154714e-08,0.7490041
2024-12-20_12:19:49,TCP-192.168.12.140:57932-192.168.12.146:80,80.0,136452.0,3.0,1.0,393.0,0.0,393.0,0.0,131.0,185.261976671,0.0,0.0,0.0,0.0,2880.13367338,29.314337643,45484.0,41975.156469829,101305.0,84.0,136452.0,68226.0,68142.0,136368.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,21.985753232,7.328584411,0.0,393.0,98.25,170.173991844,28959.1875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,98.25,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.28334057,1.5798296e-08,2.7943646e-08,8.3484316e-08,0.71665925
2024-12-20_12:19:49,TCP-192.168.12.140:57938-192.168.12.146:80,80.0,173476.0,3.0,1.0,309.0,0.0,309.0,0.0,103.0,145.663996924,0.0,0.0,0.0,0.0,1781.226221495,23.057944615,57825.333333333,30762.561936368,101314.0,35054.0,173476.0,86738.0,49630.0,136368.0,37108.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,17.293458461,5.764486154,0.0,309.0,77.25,133.800924885,17902.6875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,77.25,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.22280249,1.295317e-08,1.7630713e-08,4.0709175e-08,0.7771974
2024-12-20_12:19:49,TCP-192.168.12.140:57948-192.168.12.146:80,80.0,136392.0,3.0,1.0,412.0,0.0,412.0,0.0,137.333333333,194.218662566,0.0,0.0,0.0,0.0,3020.705026688,29.327233269,45464.0,42033.618933738,101375.0,24.0,136392.0,68196.0,68172.0,136368.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,21.995424952,7.331808317,0.0,412.0,103.0,178.40123318,31827.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,103.0,137.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.29611385,1.6658886e-08,3.071475e-08,9.854889e-08,0.703886
2024-12-20_12:19:49,TCP-192.168.12.140:57962-192.168.12.146:80,80.0,173376.0,3.0,1.0,368.0,0.0,368.0,0.0,122.666666667,173.476863651,0.0,0.0,0.0,0.0,2122.554448136,23.071244001,57792.0,30840.296593905,101391.0,34977.0,173376.0,86688.0,49680.0,136368.0,37008.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,17.303433001,5.767811,0.0,368.0,92.0,159.348674296,25392.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,92.0,122.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.26192188,1.7601117e-08,2.8316519e-08,8.2316106e-08,0.73807794
2024-12-20_12:19:49,TCP-192.168.12.140:57964-192.168.12.146:80,80.0,136420.0,3.0,1.0,364.0,0.0,364.0,0.0,121.333333333,171.591245568,0.0,0.0,0.0,0.0,2668.230464741,29.321213898,45473.333333333,42058.051582175,101440.0,51.0,136420.0,68210.0,68159.0,136369.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,21.990910424,7.330303475,0.0,364.0,91.0,157.616623489,24843.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,91.0,121.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.26183414,1.4302576e-08,2.3643475e-08,6.223157e-08,0.7381657
2024-12-20_12:19:49,TCP-192.168.12.140:57978-192.168.12.146:80,80.0,136393.0,3.0,1.0,343.0,0.0,343.0,0.0,114.333333333,161.691750631,0.0,0.0,0.0,0.0,2514.791814829,29.327018249,45464.333333333,42085.978427764,101463.0,2.0,136393.0,68196.5,68194.5,136391.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,21.995263687,7.331754562,0.0,343.0,85.75,148.523356749,22059.1875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,85.75,114.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.2484729,1.30668605e-08,2.0639009e-08,4.9244733e-08,0.751527
2024-12-20_12:19:49,TCP-192.168.12.140:57988-192.168.12.146:80,80.0,173374.0,3.0,1.0,321.0,0.0,321.0,0.0,107.0,151.320851174,0.0,0.0,0.0,0.0,1851.488689192,23.071510146,57791.333333333,30960.151359808,101558.0,34833.0,173374.0,86687.0,49704.0,136391.0,36983.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,17.303632609,5.767877536,0.0,321.0,80.25,138.997077307,19320.1875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,80.25,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.22951381,1.3829484e-08,1.9398227e-08,4.6766875e-08,0.77048624
2024-12-20_12:19:49,TCP-192.168.12.140:58002-192.168.12.146:80,80.0,136393.0,3.0,1.0,331.0,0.0,331.0,0.0,110.333333333,156.034896382,0.0,0.0,0.0,0.0,2426.810760083,29.327018249,45464.333333333,42146.389084818,101577.0,1.0,136393.0,68196.5,68195.5,136392.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,21.995263687,7.331754562,0.0,331.0,82.75,143.327204326,20542.6875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,82.75,110.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.24080558,1.2224474e-08,1.8740232e-08,4.259117e-08,0.75919425
2024-12-20_12:19:49,TCP-192.168.12.140:58008-192.168.12.146:80,80.0,136455.0,3.0,1.0,329.0,0.0,329.0,0.0,109.666666667,155.09208734,0.0,0.0,0.0,0.0,2411.051262321,29.313693159,45485.0,42145.786369063,101631.0,88.0,136455.0,68227.5,68139.5,136367.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,21.985269869,7.32842329,0.0,329.0,82.25,142.461178923,20295.1875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,82.25,109.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.23957597,1.2098738e-08,1.8450693e-08,4.1622048e-08,0.7604239
2024-12-20_12:19:49,TCP-192.168.12.140:58012-192.168.12.146:80,80.0,136395.0,3.0,1.0,320.0,0.0,320.0,0.0,106.666666667,150.849446653,0.0,0.0,0.0,0.0,2346.127057443,29.326588218,45465.0,42176.32421948,101648.0,28.0,136395.0,68197.5,68169.5,136367.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,21.994941164,7.331647055,0.0,320.0,80.0,138.564064606,19200.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,80.0,106.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.23433235,1.1515907e-08,1.7174006e-08,3.7458715e-08,0.76566756
2024-12-20_12:19:49,TCP-192.168.12.140:58014-192.168.12.146:80,80.0,136456.0,3.0,1.0,305.0,0.0,305.0,0.0,101.666666667,143.778378841,0.0,0.0,0.0,0.0,2235.152723222,29.313478337,45485.333333333,42769.047042094,102784.0,60.0,136456.0,68228.0,68168.0,136396.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,21.985108753,7.328369584,0.0,305.0,76.25,132.068874077,17442.1875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,76.25,101.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.22596674,1.0588193e-08,1.5249938e-08,3.1478084e-08,0.7740331
2024-12-20_12:19:49,TCP-192.168.12.140:58022-192.168.12.146:80,80.0,173449.0,3.0,1.0,355.0,0.0,355.0,0.0,118.333333333,167.348604881,0.0,0.0,0.0,0.0,2046.711136991,23.061533938,57816.333333333,31834.442399528,102793.0,33604.0,173449.0,86724.5,49672.5,136397.0,37052.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,17.296150453,5.765383484,0.0,355.0,88.75,153.719509172,23629.6875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,88.75,118.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.2508452,1.6547492e-08,2.5427626e-08,6.9872875e-08,0.7491547
2024-12-20_12:19:49,TCP-192.168.12.140:58038-192.168.12.146:80,80.0,173396.0,3.0,1.0,327.0,0.0,327.0,0.0,109.0,154.149278299,0.0,0.0,0.0,0.0,1885.856651826,23.068582897,57798.666666667,31870.634784321,102827.0,33569.0,173396.0,86698.0,49698.0,136396.0,37000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,17.301437173,5.767145724,0.0,327.0,81.75,141.595153519,20049.1875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,81.75,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.23319419,1.4256904e-08,2.033039e-08,5.0045323e-08,0.76680577
2024-12-20_12:19:49,TCP-192.168.12.140:58046-192.168.12.146:80,80.0,136424.0,3.0,1.0,317.0,0.0,317.0,0.0,105.666666667,149.435233091,0.0,0.0,0.0,0.0,2323.638069548,29.32035419,45474.666666667,42807.336827023,102834.0,28.0,136424.0,68212.0,68184.0,136396.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,21.990265642,7.330088547,0.0,317.0,79.25,137.2650265,18841.6875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,79.25,105.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.23258477,1.1333896e-08,1.6775415e-08,3.619597e-08,0.7674152
2024-12-20_12:19:49,TCP-192.168.12.140:58062-192.168.12.146:80,80.0,173447.0,3.0,1.0,373.0,0.0,373.0,0.0,124.333333333,175.833886255,0.0,0.0,0.0,0.0,2150.512836774,23.061799858,57815.666666667,31881.825881771,102859.0,33562.0,173447.0,86723.5,49697.5,136421.0,37026.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,17.296349894,5.765449965,0.0,373.0,93.25,161.513737806,26086.6875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,93.25,124.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.26615062,1.7817412e-08,2.911745e-08,8.6559524e-08,0.7338493
2024-12-20_12:19:49,TCP-192.168.12.140:58076-192.168.12.146:80,80.0,173347.0,3.0,1.0,350.0,0.0,350.0,0.0,116.666666667,164.991582277,0.0,0.0,0.0,0.0,2019.071573203,23.075103694,57782.333333333,31906.485613778,102863.0,33558.0,173347.0,86673.5,49747.5,136421.0,36926.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,17.30632777,5.768775923,0.0,350.0,87.5,151.554445662,22968.75,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,87.5,116.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.24761426,1.6140085e-08,2.4457904e-08,6.588085e-08,0.75238556
2024-12-20_12:19:49,TCP-192.168.12.140:58088-192.168.12.146:80,80.0,173322.0,3.0,1.0,325.0,0.0,325.0,0.0,108.333333333,153.206469257,0.0,0.0,0.0,0.0,1875.12260417,23.078432051,57774.0,31913.502795316,102864.0,33533.0,173322.0,86661.0,49736.0,136397.0,36925.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,17.308824038,5.769608013,0.0,325.0,81.25,140.729128115,19804.6875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,81.25,108.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.23198117,1.4088757e-08,1.9988937e-08,4.881993e-08,0.7680187
2024-12-20_12:19:49,TCP-192.168.12.140:58092-192.168.12.146:80,80.0,173370.0,3.0,1.0,368.0,0.0,368.0,0.0,122.666666667,173.476863651,0.0,0.0,0.0,0.0,2122.627905635,23.072042453,57790.0,31907.36679828,102870.0,33528.0,173370.0,86685.0,49713.0,136398.0,36972.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,17.304031839,5.768010613,0.0,368.0,92.0,159.348674296,25392.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,92.0,122.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.26199585,1.7523053e-08,2.8207605e-08,8.185183e-08,0.7380041
